loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),deviceOrientation(Z),state(N)
2017-10-29 14:36:42.621 -0500,1830,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305802.000153,38.59593583740163,-89.34016794905936,1014.089,56.79,84.0234375,4,5,-9999,1509305802.321955,-10.6074800491333,-22.13833618164062,11.19561767578125,256.79736328125,258.3460083007812,165,98553.22406600001,0.3960723876953125,-0.0539703369140625,-0.9217071533203125,98552.336129,-0.07282706948541585,0.004820055256934413,-0.1034811188966639,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98550.48943099999,0,935.9939,89.00687,5,0
2017-10-29 14:36:43.657 -0500,1831,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305803.000153,38.59599346298594,-89.33952405125773,1014.131,56.66,84.375,3,5,-9999,1509305803.340907,-11.50967121124268,-23.03512573242188,12.1683349609375,258.0435791015625,259.5922241210938,165,98554.233096625,0.2854766845703125,0.048797607421875,-0.7639923095703125,98553.34519000001,-0.04427292259369527,0.1959319571904377,0.01673796745114801,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98551.52632400001,0,935.5958,89.01118,5,0
2017-10-29 14:36:44.639 -0500,1832,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305803.000153,38.59599346298594,-89.33952405125773,1014.131,56.66,84.375,3,5,-9999,1509305804.360238,-11.20971393585205,-22.96128845214844,11.6448974609375,257.9532165527344,259.5018615722656,165,98555.24205604168,0.3827667236328125,-0.008087158203125,-1.084274291992188,98554.354251625,-0.01038979036072613,-0.1033708640275346,-0.01308490938388632,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98551.52632400001,0,935.5958,89.01118,5,0
2017-10-29 14:36:45.661 -0500,1833,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305805.000154,38.59610469084102,-89.33823742912089,1013.312,56.11,84.375,4,5,-9999,1509305805.379252,-11.58437824249268,-22.88505554199219,11.86737060546875,259.1082153320312,260.6568603515625,165,98556.25103541667,0.382293701171875,-0.0341644287109375,-1.040206909179688,98555.36333304168,-0.02381372015137954,0.04797498282501442,0.0275027308933573,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98552.564276,0,935.4076,89.01321,5,0
2017-10-29 14:36:46.695 -0500,1834,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305805.000154,38.59610469084102,-89.33823742912089,1013.312,56.11,84.375,4,5,-9999,1509305806.398663,-11.20930194854736,-22.81132507324219,11.5693359375,258.5966186523438,260.145263671875,165,98557.25999662501,0.3848876953125,-0.05224609375,-0.960174560546875,98556.37240341667,-0.03533615292371637,0.1883374207098587,-0.02799807885611204,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98553.603101,0,935.0229,89.01737,5,0
2017-10-29 14:36:47.665 -0500,1835,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305807.000154,38.59619965780396,-89.33696019471562,1013.446,55.56,84.375,4,5,-9999,1509305807.417265,-10.98617267608643,-23.56163024902344,12.32330322265625,257.6647338867188,259.21337890625,165,98558.26895537501,0.3326873779296875,-0.0143585205078125,-0.903594970703125,98557.38145662501,0.112524681326355,0.3293512677973363,0.01368012588751903,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98554.640505,0,934.6199,89.02174,5,0
2017-10-29 14:36:48.698 -0500,1836,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305808.000154,38.5962507874133,-89.33632484645521,1013.326,55.37,84.375,4,5,-9999,1509305808.438255,-11.36076068878174,-23.4105224609375,12.24554443359375,258.5232849121094,260.0719299316406,165,98559.27793291667,0.3313446044921875,-0.0572357177734375,-1.1986083984375,98558.390537375,-0.0008383631111569442,-0.1001343243547613,-0.006545517327196751,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98555.678333,0,934.5461,89.02253,5,0
2017-10-29 14:36:49.684 -0500,1837,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305808.000154,38.5962507874133,-89.33632484645521,1013.326,55.37,84.375,4,5,-9999,1509305809.455691,-11.28738117218018,-23.93580627441406,12.1728515625,142.8208160400391,144.3694610595703,165,98560.286973625,0.473052978515625,-0.028839111328125,-1.135498046875,98559.39960591667,-0.0002362223886900284,-0.05630694861143633,0.03943289362858526,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98556.716332,0,934.5461,89.02253,5,0
2017-10-29 14:36:50.699 -0500,1838,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305810.000153,38.59635283708442,-89.33506177746628,1013.834,55,83.671875,4,5,-9999,1509305810.474579,-11.6599702835083,-23.03495788574219,11.56744384765625,259.1836547851562,260.7322998046875,165,98561.29592725,0.3250274658203125,-0.079803466796875,-0.805023193359375,98560.408677625,-0.05614316420439645,0.09547965140152084,-0.07431098284480801,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98557.754669,0,934.5596,89.02239,5,0
2017-10-29 14:36:51.736 -0500,1839,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305811.000153,38.59640878628809,-89.33443447583292,1013.539,54.83,83.671875,4,5,-9999,1509305811.493514,-11.50588703155518,-21.61064147949219,11.1883544921875,261.7046813964844,263.2533264160156,165,98562.30491987501,0.3053741455078125,0.02593994140625,-1.0411376953125,98561.41775325,-0.01973828473523128,0.1704508318805595,0.02557806437355704,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98558.79289,0,934.5596,89.02239,5,0
2017-10-29 14:36:52.710 -0500,1840,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305812.000153,38.59646523840595,-89.33381211952243,1015.066,54.53,84.0234375,4,5,-9999,1509305812.512764,-11.80964374542236,-22.95941162109375,11.79132080078125,259.3860473632812,260.9346923828125,165,98563.31387487501,0.366455078125,-0.078277587890625,-1.143356323242188,98562.42683787501,0.02826972128730012,-0.2566315237038507,-0.006352970780384022,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98559.830996,0,934.5596,89.02239,5,0
2017-10-29 14:36:53.734 -0500,1841,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305812.000153,38.59646523840595,-89.33381211952243,1015.066,54.53,84.0234375,4,5,-9999,1509305813.531869,-12.48159503936768,-21.75796508789062,10.6580810546875,260.7066650390625,262.2553100585938,165,98564.32287112501,0.4680633544921875,-0.024505615234375,-1.016586303710938,98563.435883875,-0.03286127732270574,-0.03635055098292755,-0.02184431252526594,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98560.86882,0,934.7533,89.02029,5,0
2017-10-29 14:36:54.729 -0500,1842,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305814.000153,38.59656741380561,-89.33257168167208,1015.56,54.4,84.375,4,5,-9999,1509305814.5505,-12.33523273468018,-23.03321838378906,11.03839111328125,261.6797790527344,263.2284240722656,165,98565.33189454167,0.2859344482421875,0.055267333984375,-0.7042999267578125,98564.44497212501,-0.03429432430527737,0.058514176522894,0.00174836525563702,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98561.906473,0,935.3334,89.01402,5,0
2017-10-29 14:36:55.740 -0500,1843,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305814.000153,38.59656741380561,-89.33257168167208,1015.56,54.4,84.375,4,5,-9999,1509305815.569823,-11.0531587600708,-20.63717651367188,10.81268310546875,261.0448608398438,262.593505859375,165,98566.34096641667,0.233551025390625,0.0323333740234375,-0.9283905029296875,98565.45402554168,-0.03085644965409409,0.1212137770149565,-0.03870105696103149,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98562.944579,0,935.9989,89.00682,5,0
2017-10-29 14:36:56.767 -0500,1844,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305815.999794,38.59666979875285,-89.33133074090753,1017.252,54.36,84.375,4,5,-9999,1509305816.588302,-12.18343830108643,-22.58322143554688,11.93768310546875,260.3155822753906,261.8642272949219,165,98567.34990512501,0.430755615234375,0.0216522216796875,-1.215133666992188,98566.46309741668,0.075554412757766,0.008775648424029106,0.03092622447465416,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98563.98203299999,0,936.55,89.00086,5,0
2017-10-29 14:36:57.755 -0500,1845,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305815.999794,38.59666979875285,-89.33133074090753,1017.252,54.36,84.375,4,5,-9999,1509305817.608281,-11.73212909698486,-22.05984497070312,11.41363525390625,261.3301086425781,262.8787536621094,165,98568.35880625001,0.3281707763671875,-0.049072265625,-0.947784423828125,98567.47218912501,0.003096191083326122,-0.05741775310210837,0.02452744732352078,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98565.01886500001,0,937.5653,88.98988,5,0
2017-10-29 14:36:58.763 -0500,1846,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305817.999669,38.59675546180326,-89.33009575129424,1020.15,54.09,85.078125,4,5,-9999,1509305818.626671,-12.48511981964111,-23.10743713378906,11.7127685546875,139.8500518798828,141.3986968994141,165,98569.36770712501,0.2685394287109375,0.040924072265625,-0.7814483642578125,98568.48124225001,0.08476868381333116,0.2718232598260987,0.02391092553116743,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98566.05758199999,0,939.3224,88.97088,5,0
2017-10-29 14:36:59.816 -0500,1847,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305818.999669,38.59679489865768,-89.32947699920211,1021.617,54.07,85.078125,4,5,-9999,1509305819.645391,-12.33620929718018,-23.48284912109375,11.78997802734375,138.3385467529297,139.8871917724609,165,98570.37661425001,0.447296142578125,-0.0774383544921875,-1.153366088867188,98569.49032712501,-0.006271478051027598,0.1031615395658544,-0.03732526794189656,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98567.095231,0,941.0222,88.9525,5,0
2017-10-29 14:37:00.781 -0500,1848,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305819.99967,38.5968396161111,-89.32885766037677,1021.841,54.09,84.7265625,4,5,-9999,1509305820.664286,-12.33363056182861,-22.58296203613281,11.56182861328125,139.1290893554688,140.677734375,165,98571.38549512501,0.4544525146484375,-0.006500244140625,-1.040237426757812,98570.49941725,-0.05433434519201463,-0.1001998381175773,0.004479703269622287,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98568.133221,0,942.2893,88.9388,5,0
2017-10-29 14:37:01.816 -0500,1849,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305819.99967,38.5968396161111,-89.32885766037677,1021.841,54.09,84.7265625,4,5,-9999,1509305821.685769,-11.87661457061768,-20.03495788574219,10.2806396484375,263.8180541992188,265.36669921875,165,98572.39431287501,0.234130859375,0.000274658203125,-0.9334716796875,98571.50851112501,-0.02297935178185772,0.3002959139884628,0.003276487089124487,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98569.170788,0,943.2676,88.92823,5,0
2017-10-29 14:37:02.799 -0500,1850,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305821.99967,38.59692825473714,-89.32762007237349,1021.927,54.18,85.4296875,4,5,-9999,1509305822.702924,-10.60120868682861,-19.96360778808594,10.6630859375,262.1368103027344,263.6854553222656,165,98573.40312,0.310882568359375,-0.08770751953125,-0.9027252197265625,98572.51760387501,-0.05411649861484615,-0.03856417048100141,-0.03387887117522501,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98570.20841399999,0,943.8381,88.92207,5,0
2017-10-29 14:37:03.818 -0500,1851,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305822.999671,38.5969651351111,-89.32699855425332,1022.934,54.12,85.78125,4,5,-9999,1509305823.72183,-10.37644672393799,-20.18882751464844,11.565185546875,259.3465576171875,260.8952026367188,165,98574.41185991667,0.4737701416015625,-0.033111572265625,-1.117767333984375,98573.52671600001,0.01310887783369703,0.1010065096117623,-0.05521931362224797,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98571.245542,0,944.0265,88.92002,5,0
2017-10-29 14:37:04.850 -0500,1852,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305822.999671,38.5969651351111,-89.32699855425332,1022.934,54.12,85.78125,4,5,-9999,1509305824.740947,-10.60548114776611,-21.61293029785156,12.018798828125,142.7005615234375,144.2492065429688,165,98575.42060562501,0.32806396484375,0.038665771484375,-0.6265716552734375,98574.53579191667,-0.008647017743378279,-0.1010762844323224,0.03285595100052558,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98572.282876,0,944.3679,88.91634,5,0
2017-10-29 14:37:05.825 -0500,1853,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305824.999669,38.59701903074849,-89.32576423519228,1021.244,53.94,87.1875,4,5,-9999,1509305825.760217,-11.50974750518799,-22.96041870117188,11.56805419921875,139.6842651367188,141.23291015625,165,98576.42939725,0.3373260498046875,-0.095977783203125,-0.91912841796875,98575.544872625,0.02235910156397826,0.0437059355976174,-0.0007110640110511566,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98573.320949,0,944.8754,88.91085,5,0
2017-10-29 14:37:06.853 -0500,1854,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305825.99967,38.59704015314448,-89.32514405817662,1021.108,54.04,87.1875,4,5,-9999,1509305826.779138,-11.28133869171143,-21.76130676269531,11.19024658203125,140.8840484619141,142.4326934814453,165,98577.43818404168,0.389404296875,-0.03759765625,-1.052841186523438,98576.55397025001,-0.006511695181352745,0.1628573606644166,-0.02123578021618284,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98574.357846,0,944.8754,88.91085,5,0
2017-10-29 14:37:07.843 -0500,1855,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305826.99967,38.59705410901326,-89.32452362970386,1022.143,54.11,87.5390625,4,5,-9999,1509305827.798068,-10.8340425491333,-22.81217956542969,12.09661865234375,138.1292419433594,139.6778869628906,165,98578.44697904168,0.3157958984375,0.03375244140625,-0.705596923828125,98577.56306204168,0.02614984505959705,-0.04335439833372694,0.07397356033469497,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98575.39615099999,0,944.3265,88.91678,5,0
2017-10-29 14:37:08.854 -0500,1856,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305826.99967,38.59705410901326,-89.32452362970386,1022.143,54.11,87.5390625,4,5,-9999,1509305828.817315,-11.96398639678955,-24.60835266113281,12.99609375,135.499267578125,137.0479125976562,165,98579.45577675001,0.3169708251953125,-0.0563812255859375,-0.9428558349609375,98578.57219204167,0.08455749513888787,0.01498880324718397,-0.02446912409564804,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98576.433605,0,944.1002,88.91923,5,0
2017-10-29 14:37:09.892 -0500,1857,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305828.99967,38.59709455169607,-89.32328285657738,1022.18,54.15,87.5390625,4,5,-9999,1509305829.836397,-11.43227863311768,-22.06089782714844,11.1153564453125,138.0847778320312,139.6334228515625,165,98580.46454025,0.3296661376953125,-0.0367431640625,-0.931427001953125,98579.58129575,-0.03016429408678249,0.1032787186538179,0.009335444885163762,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98577.472215,0,944.1002,88.91923,5,0
2017-10-29 14:37:10.870 -0500,1858,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305828.99967,38.59709455169607,-89.32328285657738,1022.18,54.15,87.5390625,4,5,-9999,1509305830.85559,-11.73490619659424,-22.95989990234375,11.2667236328125,136.9223175048828,138.4709625244141,165,98581.473361625,0.238983154296875,0.0212554931640625,-0.808074951171875,98580.59036425001,0.007011836834069626,0.1098215728199246,0.03226765871572707,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98578.5096,0,944.4221,88.91575,5,0
2017-10-29 14:37:11.897 -0500,1859,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305830.99967,38.59714111316818,-89.32204199963186,1021.345,54.39,87.1875,4,5,-9999,1509305831.874888,-11.73658466339111,-23.70933532714844,12.39434814453125,136.5877532958984,138.1363983154297,165,98582.48216341667,0.340850830078125,-0.0596923828125,-1.04791259765625,98581.59949062501,0.02950169960757078,-0.06087853093866635,-0.06588261062692523,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98579.546906,0,944.4221,88.91575,5,0
2017-10-29 14:37:12.890 -0500,1860,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305830.99967,38.59714111316818,-89.32204199963186,1021.345,54.39,87.1875,4,5,-9999,1509305831.874888,-11.73658466339111,-23.70933532714844,12.39434814453125,136.5877532958984,138.1363983154297,165,98583.49083866668,0.4859466552734375,-0.1572418212890625,-1.046875,98582.60859841667,0.0177829918628951,0.1917507942790133,0.004754807810227472,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98580.585366,0,944.2003,88.91815,5,0
2017-10-29 14:37:13.896 -0500,1861,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305832.99967,38.59719412870574,-89.32078245104226,1019.849,54.65,87.1875,4,5,-9999,1509305832.893889,-12.48460102081299,-23.03211975097656,12.31243896484375,135.92041015625,137.4690551757812,165,98584.4995935,0.3792724609375,0.0034942626953125,-0.948211669921875,98583.61766966667,0.03354784025172816,0.2025296724749999,0.03274303297030622,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98581.62332699999,0,943.7286,88.92324,5,0
2017-10-29 14:37:14.935 -0500,1862,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305833.99967,38.59722882978487,-89.32015607141825,1020.037,54.74,86.8359375,4,5,-9999,1509305833.912935,-12.63721942901611,-23.85684204101562,12.01446533203125,134.725341796875,136.2739868164062,165,98585.50830504167,0.377166748046875,-0.029449462890625,-0.8321075439453125,98584.62679150001,-0.09151020979675774,-0.0396962802603941,-0.0322482176397695,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98582.661152,0,943.1838,88.92913,5,0
2017-10-29 14:37:15.913 -0500,1863,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305834.99967,38.59725833408404,-89.31952726104232,1019.728,54.92,86.8359375,4,5,-9999,1509305834.933136,-11.7356538772583,-23.25975036621094,11.5677490234375,135.3160247802734,136.8646697998047,165,98586.51700625001,0.220001220703125,0.115631103515625,-0.7852020263671875,98585.63589904168,0.00618652321225407,-0.1063192496703614,0.0479978860103891,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98583.69914899999,0,942.7776,88.93353,5,0
2017-10-29 14:37:16.927 -0500,1864,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305834.99967,38.59725833408404,-89.31952726104232,1019.728,54.92,86.8359375,4,5,-9999,1509305835.950849,-11.95963764190674,-23.03372192382812,12.2406005859375,135.4426727294922,136.9913177490234,165,98587.52565225001,0.332977294921875,-0.0433807373046875,-1.07666015625,98586.64502725001,0.009937585607630677,-0.005436310733178749,-0.03724537310919418,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98584.736727,0,942.6044,88.9354,5,0
2017-10-29 14:37:17.972 -0500,1865,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305836.999669,38.59730912841726,-89.31826871828112,1019.35,55.03,86.484375,4,5,-9999,1509305836.971803,-12.48444843292236,-23.03196716308594,12.6124267578125,135.7621612548828,137.3108062744141,165,98588.534241,0.4605712890625,-0.0923614501953125,-1.102294921875,98587.65413125,0.0008402273239199997,0.1352531633335272,-0.000884169481906307,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98585.77507,0,942.5049,88.93647,5,0
2017-10-29 14:37:18.939 -0500,1866,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305837.999671,38.5973398900019,-89.31763345383975,1018.652,55.13,86.484375,4,5,-9999,1509305837.989167,-11.96308612823486,-24.23358154296875,12.54486083984375,134.2568664550781,135.8055114746094,165,98589.54280991667,0.3265838623046875,0.0061187744140625,-0.7499847412109375,98588.663239,0.06757105475803547,0.09730098727102604,0.07257486813018535,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98586.811592,0,942.334,88.93832,5,0
2017-10-29 14:37:19.975 -0500,1867,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305837.999671,38.5973398900019,-89.31763345383975,1018.652,55.13,86.484375,4,5,-9999,1509305839.008269,-13.77128314971924,-27.07783508300781,13.21893310546875,128.8150177001953,130.3636627197266,165,98590.55137054167,0.3268280029296875,-0.0938873291015625,-0.92987060546875,98589.67235691668,0.06190251637780182,-0.08712797822303235,0.02314579934998767,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98587.849023,0,941.9602,88.94236,5,0
2017-10-29 14:37:20.957 -0500,1868,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305839.999671,38.59741453084964,-89.31636636153731,1018.075,55.56,85.4296875,4,5,-9999,1509305840.027422,-13.76798725128174,-25.95291137695312,13.06500244140625,129.7447662353516,131.2934112548828,165,98591.55991391667,0.51422119140625,-0.044464111328125,-1.00347900390625,98590.68146654168,-0.1028262475846134,0.163812636547428,0.0009598032568645575,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98587.849023,0,941.9602,88.94236,5,0
2017-10-29 14:37:21.977 -0500,1869,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509305839.999671,38.59741453084964,-89.31636636153731,1018.075,55.56,85.4296875,4,5,-9999,1509305841.046777,-14.28358173370361,-22.57708740234375,11.6251220703125,130.7295989990234,132.2782440185547,165,98592.56841787501,0.3030853271484375,0.01531982421875,-1.011947631835938,98591.69059091667,-0.05190500964564435,-0.1126453225237356,0.09846106024186456,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,2017-10-29 13:56:51.252 -0500,18,8.78,0,0,2017-10-29 14:35:35.391 -0500,98588.887565,0,941.3087,88.9494,5,0
