loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),deviceOrientation(Z),label(N)
2018-10-15 17:45:30.142 -0500,1098,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643529.973242,38.66153432991231,-90.64846250237025,139.7093,0,168.75,4,5,-9999,1539643530.080413,1.902324676513672,23.0687141418457,-48.28704833984375,341.5689086914062,343.0840148925781,20,216357.242961125,-0.0047454833984375,0.036224365234375,-0.94830322265625,216356.992564125,0.1209447977448585,0.0171576816389445,-0.03358645608753431,216355.318658,stationary,0,2018-10-15 17:45:28.243 -0500,216353.740257,0,-0.8508301,100.8185,5,0
2018-10-15 17:45:30.737 -0500,1099,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643529.973242,38.66153432991231,-90.64846250237025,139.7093,0,168.75,4,5,-9999,1539643530.439562,1.752239227294922,22.99431228637695,-47.98773193359375,341.5764465332031,343.091552734375,20,216357.837779125,-0.0507354736328125,-0.1993408203125,-0.9276123046875,216357.662303125,0.04183266808685566,0.02448483674607951,-0.02610004394721257,216355.318658,stationary,0,2018-10-15 17:45:28.243 -0500,216354.777174,0,-0.866684,100.8187,5,0
2018-10-15 17:45:31.332 -0500,1100,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643530.973201,38.66153432991231,-90.64846250237025,139.9277,0,168.75,4,5,-9999,1539643531.155951,2.202999114990234,23.29280471801758,-48.2860107421875,341.71484375,343.2299499511719,20,216358.4325946667,-0.2109222412109375,-0.021636962890625,-1.023056030273438,216358.3310926667,-0.08408611562594386,-0.1343767170187822,-0.006642190074766628,216355.318658,stationary,0,2018-10-15 17:45:28.243 -0500,216354.777174,0,-0.866684,100.8187,5,0
2018-10-15 17:45:31.926 -0500,1101,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643530.973201,38.66153432991231,-90.64846250237025,139.9277,0,168.75,4,5,-9999,1539643531.877368,2.876903533935547,22.91583633422852,-48.2056884765625,341.8029174804688,343.3180236816406,20,216359.0273775,0.063385009765625,0.0561981201171875,-0.9561767578125,216358.6659316667,-0.1772402947636075,-0.1344614055414467,0.02093351143245884,216355.318658,stationary,0,2018-10-15 17:45:28.243 -0500,216355.814066,0,-0.8957481,100.8191,5,0
2018-10-15 17:45:32.530 -0500,1102,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643531.973159,38.66153432991231,-90.64846250237025,139.8383,0,168.75,4,5,-9999,1539643532.234563,2.427059173583984,22.99209976196289,-48.358642578125,341.7838134765625,343.2989196777344,20,216359.6221645,0.0154876708984375,-0.16412353515625,-0.912750244140625,216359.3347195,-0.1498677924475551,-0.01292165760906446,0.04281244505189582,216355.318658,stationary,0,2018-10-15 17:45:28.243 -0500,216356.850347,0,-0.8983917,100.8191,5,0
2018-10-15 17:45:33.116 -0500,1103,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643532.973119,38.66153432991231,-90.64846250237025,139.7317,0,168.75,4,5,-9999,1539643532.954112,2.353069305419922,23.29243850708008,-48.1351318359375,341.8844909667969,343.3995971679688,20,216360.2169035,-0.2263641357421875,-0.0720367431640625,-1.120635986328125,216360.0044405,-0.06454676902414148,0.07775498276649848,0.03873780858407459,216355.318658,stationary,0,2018-10-15 17:45:28.243 -0500,216356.850347,0,-0.8983917,100.8191,5,0
2018-10-15 17:45:33.738 -0500,1104,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643532.973119,38.66153432991231,-90.64846250237025,139.7317,0,168.75,4,5,-9999,1539643533.672878,2.202434539794922,23.06792068481445,-48.06024169921875,341.9643249511719,343.4794311523438,20,216360.8116615,0.0024261474609375,0.0204010009765625,-1.029083251953125,216360.6732335,0.04365853133021399,0.1395536358617872,-0.01311553573642223,216355.318658,stationary,0,2018-10-15 17:45:28.243 -0500,216357.887133,0,-0.9010315,100.8191,5,0
2018-10-15 17:45:34.305 -0500,1105,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643533.973077,38.66153432991231,-90.64846250237025,139.8761,0,168.75,4,5,-9999,1539643534.032394,1.977245330810547,22.9936408996582,-47.986328125,342.0501098632812,343.5652160644531,20,216361.40637225,0.0873260498046875,-0.11956787109375,-0.9173126220703125,216361.34292625,0.1067826397000352,0.09386950420645894,-0.01659495570061076,216355.318658,stationary,0,2018-10-15 17:45:28.243 -0500,216357.887133,0,-0.9010315,100.8191,5,0
2018-10-15 17:45:34.900 -0500,1106,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643533.973077,38.66153432991231,-90.64846250237025,139.8761,0,168.75,4,5,-9999,1539643534.751409,2.353176116943359,23.29254531860352,-47.91015625,342.1146240234375,343.6297302246094,20,216362.00111675,-0.0674591064453125,-0.08563232421875,-0.9790191650390625,216361.67779525,0.05473594988439858,0.07236447840406909,-0.04615311432329122,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216358.924013,0,-0.9010315,100.8191,5,0
2018-10-15 17:45:35.495 -0500,1107,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643534.973036,38.66153432991231,-90.64846250237025,140.0307,0,168.75,4,5,-9999,1539643535.470504,2.053218841552734,23.36825942993164,-48.28717041015625,342.2452697753906,343.7603759765625,20,216362.59593475,-0.1972198486328125,-0.0831298828125,-1.039764404296875,216362.34654575,-0.1581462286960664,-0.06093818574708412,0.02128424974802228,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216358.924013,0,-0.9010315,100.8191,5,0
2018-10-15 17:45:36.089 -0500,1108,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643535.972996,38.66153432991231,-90.64846250237025,139.9719,0,168.75,4,5,-9999,1539643535.831705,2.052394866943359,23.06833267211914,-48.1361083984375,342.2521057128906,343.7672119140625,20,216363.1907135417,-0.015838623046875,0.0423431396484375,-1.033157348632812,216363.0153295417,-0.1136027289356191,0.007389473076642862,0.04439436273940289,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216359.961415,0,-0.8931046,100.819,5,0
2018-10-15 17:45:36.692 -0500,1109,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643535.972996,38.66153432991231,-90.64846250237025,139.9719,0,168.75,4,5,-9999,1539643536.549258,2.277873992919922,23.21770095825195,-48.060302734375,342.3429565429688,343.8580627441406,20,216363.7855325417,0.0349273681640625,-0.192291259765625,-0.892669677734375,216363.6850685417,0.01905811339282504,0.1405845455197569,-0.009174323639213968,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216360.998608,0,-0.8481865,100.8185,5,0
2018-10-15 17:45:37.279 -0500,1110,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643536.972955,38.66153432991231,-90.64846250237025,139.8285,0,168.75,4,5,-9999,1539643537.268315,1.902202606201172,22.99382400512695,-48.061767578125,342.4295654296875,343.9446716308594,20,216364.3803355,-0.187744140625,-0.061676025390625,-1.1143798828125,216364.3538455,0.1034017566961796,0.1226702598151209,-0.001654888301375239,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216360.998608,0,-0.8481865,100.8185,5,0
2018-10-15 17:45:37.884 -0500,1111,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643536.972955,38.66153432991231,-90.64846250237025,139.8285,0,168.75,4,5,-9999,1539643537.628321,2.127208709716797,22.9931526184082,-48.0604248046875,342.47802734375,343.9931335449219,20,216364.9751835,0.021453857421875,0.04107666015625,-1.040679931640625,216364.6887155,0.1450187087347388,0.2600523541240575,-0.02547846214878807,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216362.034787,0,-0.8429031,100.8184,5,0
2018-10-15 17:45:38.469 -0500,1112,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643537.972914,38.66153432991231,-90.64846250237025,139.7457,0,168.75,3,5,-9999,1539643538.346973,1.977245330810547,22.9936408996582,-47.986328125,342.5659484863281,344.0810546875,20,216365.569994125,0.0302276611328125,-0.1290130615234375,-0.9398651123046875,216365.357500125,0.1219522715852355,0.06720353852760454,-0.03671247457506932,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216362.034787,0,-0.8429031,100.8184,5,0
2018-10-15 17:45:39.085 -0500,1113,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643537.972914,38.66153432991231,-90.64846250237025,139.7457,0,168.75,3,5,-9999,1539643538.706782,1.978099822998047,23.29359817504883,-48.0623779296875,342.6063232421875,344.1214294433594,20,216366.164813,-0.1241455078125,-0.1438140869140625,-0.8956298828125,216366.027178,-0.09565914845899219,-0.140857253215381,-0.02602627438501737,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216363.071858,0,-0.837616,100.8184,5,0
2018-10-15 17:45:39.658 -0500,1114,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643538.972872,38.66153432991231,-90.64846250237025,139.7457,0,168.75,3,5,-9999,1539643539.425054,2.052135467529297,22.99328994750977,-48.21087646484375,342.7167053222656,344.2318115234375,20,216366.759631,-0.1621856689453125,0.004638671875,-1.064193725585938,216366.696002,-0.1616482855295206,0.0009036105578638855,0.04373922511124339,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216363.071858,0,-0.837616,100.8184,5,0
2018-10-15 17:45:40.253 -0500,1115,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643539.972831,38.66153432991231,-90.64846250237025,139.7081,0,168.75,3,5,-9999,1539643540.144856,1.976940155029297,22.9185676574707,-48.13604736328125,342.7817687988281,344.296875,20,216367.354423875,0.0651702880859375,-0.0108642578125,-1.0501708984375,216367.030784875,-0.1263504821255014,0.03607038643625122,0.03037814592231585,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216364.109242,0,-0.8164787,100.8181,5,0
2018-10-15 17:45:40.850 -0500,1116,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643539.972831,38.66153432991231,-90.64846250237025,139.7081,0,168.75,3,5,-9999,1539643540.505539,2.202205657958984,22.99292373657227,-48.0599365234375,342.8099365234375,344.3250427246094,20,216367.949302875,0.0202178955078125,-0.122650146484375,-0.83416748046875,216367.700523875,0.05412901547196952,0.150303219285783,0.009462477669160542,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216365.146021,0,-0.8164787,100.8181,5,0
2018-10-15 17:45:41.443 -0500,1117,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643540.97279,38.66153432991231,-90.64846250237025,139.8255,0,168.75,3,5,-9999,1539643541.223225,1.976650238037109,22.8434944152832,-48.28582763671875,342.8458557128906,344.3609619140625,20,216368.5441155417,-0.1920623779296875,-0.0781707763671875,-1.018890380859375,216368.3692805417,0.1141681180350429,0.08327917781564984,-0.003695668644702959,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216365.146021,0,-0.8164787,100.8181,5,0
2018-10-15 17:45:42.053 -0500,1118,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643540.97279,38.66153432991231,-90.64846250237025,139.8255,0,168.75,3,5,-9999,1539643541.943418,2.427394866943359,23.06721878051758,-48.13385009765625,342.9635009765625,344.4786071777344,20,216369.1390085417,-0.040618896484375,0.0372314453125,-1.141433715820312,216369.0380865417,0.1592823332170942,0.1822345207558331,-0.0542155682073971,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216366.183003,0,-0.8217621,100.8182,5,0
2018-10-15 17:45:42.632 -0500,1119,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643541.972749,38.66153432991231,-90.64846250237025,139.8548,0,168.75,3,5,-9999,1539643542.302005,2.127132415771484,22.99307632446289,-48.21044921875,343.0078125,344.5229187011719,20,216369.7338565417,0.0740203857421875,-0.137603759765625,-0.9055328369140625,216369.3729565417,0.03865418532584609,0.02553225800280767,-0.02934483941936511,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216366.183003,0,-0.8217621,100.8182,5,0
2018-10-15 17:45:43.245 -0500,1120,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643542.972708,38.66153432991231,-90.64846250237025,139.8219,0,168.75,3,5,-9999,1539643543.02117,2.427165985107422,22.99220657348633,-48.13360595703125,343.0640563964844,344.5791625976562,20,216370.328680875,-0.1486358642578125,-0.0902862548828125,-1.048263549804688,216370.042639875,-0.1311327204949566,-0.06527168147286105,-0.01466203338143125,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216367.219607,0,-0.8217621,100.8182,5,0
2018-10-15 17:45:43.822 -0500,1121,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643542.972708,38.66153432991231,-90.64846250237025,139.8219,0,168.75,3,5,-9999,1539643543.740615,2.577175140380859,22.99176406860352,-48.1326904296875,343.1676940917969,344.6828002929688,20,216370.923498875,-0.0823822021484375,0.029296875,-0.978363037109375,216370.711462875,-0.140990411269885,-0.1364928648209591,0.02889343361459668,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216367.219607,0,-0.8217621,100.8182,5,0
2018-10-15 17:45:44.417 -0500,1122,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643543.972667,38.66153432991231,-90.64846250237025,139.923,0,168.75,3,5,-9999,1539643544.09974,1.903041839599609,23.21896743774414,-47.7625732421875,343.170166015625,344.6852722167969,20,216371.518335875,0.036590576171875,-0.1536102294921875,-0.8646087646484375,216371.380213875,-0.1626198066951815,-0.007652060760124675,0.03410523986788175,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216368.257912,0,-0.7874146,100.8178,5,0
2018-10-15 17:45:45.012 -0500,1123,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643543.972667,38.66153432991231,-90.64846250237025,139.923,0,168.75,3,5,-9999,1539643544.818791,2.277736663818359,23.21754837036133,-48.3603515625,343.2129821777344,344.7280883789062,20,216372.113197,-0.1338348388671875,-0.0959014892578125,-1.129898071289062,216372.049904,-0.06877746673184136,0.05431650201271111,0.038650989532538,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216369.295041,0,-0.7821274,100.8177,5,0
2018-10-15 17:45:45.607 -0500,1124,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643544.972626,38.66153432991231,-90.64846250237025,139.695,0,168.75,3,5,-9999,1539643545.538496,1.828029632568359,23.29396438598633,-48.2132568359375,343.335205078125,344.8503112792969,20,216372.708107,0.008544921875,0.0557708740234375,-0.926727294921875,216372.384742,-0.06465436073218069,0.09269851227515109,0.04836540224082004,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216369.295041,0,-0.7821274,100.8177,5,0
2018-10-15 17:45:46.204 -0500,1125,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643545.972585,38.66153432991231,-90.64846250237025,139.6217,0,168.75,3,5,-9999,1539643545.897556,2.201976776123047,22.91792678833008,-48.0596923828125,343.3881225585938,344.9032287597656,20,216373.3029471667,-0.0548095703125,-0.1947784423828125,-0.9575042724609375,216373.0535271667,-0.05387654780063001,0.07778001648074523,0.03994928056395163,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216370.331361,0,-0.7583466,100.8174,5,0
2018-10-15 17:45:46.796 -0500,1126,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643545.972585,38.66153432991231,-90.64846250237025,139.6217,0,168.75,3,5,-9999,1539643546.616323,2.202236175537109,22.99295425415039,-47.9849853515625,343.4542541503906,344.9693603515625,20,216373.8978871667,-0.1460418701171875,0.00274658203125,-1.083724975585938,216373.7232351667,0.04562714000800056,0.1523975291670213,0.004011785866095364,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216370.331361,0,-0.7583466,100.8174,5,0
2018-10-15 17:45:47.410 -0500,1127,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643546.972544,38.66153432991231,-90.64846250237025,139.5698,0,168.75,3,5,-9999,1539643547.335811,2.127727508544922,23.2180061340332,-48.36126708984375,343.4846496582031,344.999755859375,20,216374.492735875,0.075042724609375,-0.050201416015625,-0.9040069580078125,216374.392027875,0.102138885707264,0.1823453082571804,0.009081911949388219,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216371.367402,0,-0.7583466,100.8174,5,0
2018-10-15 17:45:47.986 -0500,1128,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643546.972544,38.66153432991231,-90.64846250237025,139.5698,0,168.75,3,5,-9999,1539643547.695091,2.577922821044922,23.21683120727539,-47.9835205078125,343.5689086914062,345.0840148925781,20,216375.0876062917,-0.142486572265625,-0.150146484375,-0.902435302734375,216375.0607812917,0.1028092033536369,0.06819663129809508,-0.04657895378159489,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216371.367402,0,-0.7583466,100.8174,5,0
2018-10-15 17:45:48.583 -0500,1129,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643547.972503,38.66153432991231,-90.64846250237025,139.6154,0,168.75,3,5,-9999,1539643548.414482,2.427883148193359,23.21724319458008,-48.05938720703125,343.6427612304688,345.1578674316406,20,216375.6824852917,-0.14337158203125,0.0383758544921875,-1.1302490234375,216375.3956502917,0.1517977852895355,0.07367182418318899,-0.03096350872991527,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216372.405418,0,-0.7662735,100.8175,5,0
2018-10-15 17:45:49.176 -0500,1130,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643548.972461,38.66153432991231,-90.64846250237025,139.6362,0,168.75,3,5,-9999,1539643549.13329,2.428035736083984,23.29217910766602,-48.20965576171875,343.7020568847656,345.2171630859375,20,216376.2773242917,0.0974578857421875,-0.120208740234375,-0.859588623046875,216376.0653482917,0.1327042518542124,0.1342414284354062,-0.05890566120313565,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216373.44148,0,-0.8032684,100.8179,5,0
2018-10-15 17:45:49.771 -0500,1131,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643548.972461,38.66153432991231,-90.64846250237025,139.6362,0,168.75,3,5,-9999,1539643549.495646,2.277431488037109,23.06770706176758,-48.05975341796875,343.6756591796875,345.1907653808594,20,216376.8722032917,-0.2039031982421875,-0.0741729736328125,-0.990264892578125,216376.7341722917,0.01194374485678737,0.01697019509820292,-0.02651203496784782,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216373.44148,0,-0.8032684,100.8179,5,0
2018-10-15 17:45:50.366 -0500,1132,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643549.972421,38.66153432991231,-90.64846250237025,139.538,0,168.75,3,5,-9999,1539643550.212497,2.127910614013672,23.21818923950195,-47.98626708984375,343.7460632324219,345.2611694335938,20,216377.467002625,-0.013031005859375,0.0191802978515625,-1.049407958984375,216377.402915625,-0.04641836516786311,-0.07269630827589296,-0.05303871732169108,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216374.478754,0,-0.8164787,100.8181,5,0
2018-10-15 17:45:50.960 -0500,1133,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643549.972421,38.66153432991231,-90.64846250237025,139.538,0,168.75,3,5,-9999,1539643550.93121,1.826686859130859,22.84396743774414,-48.21173095703125,343.8467102050781,345.36181640625,20,216378.061764,-0.0478515625,-0.1611480712890625,-0.889007568359375,216377.737785625,0.03144314404223854,-0.01183961525816527,-0.05298066040992735,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216374.478754,0,-0.8164787,100.8181,5,0
2018-10-15 17:45:51.572 -0500,1134,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643550.97238,38.66153432991231,-90.64846250237025,139.4098,0,168.75,3,5,-9999,1539643551.29099,2.126049041748047,22.61812210083008,-48.13409423828125,343.8595886230469,345.3746948242188,20,216378.656582,-0.178863525390625,-0.0123291015625,-1.09576416015625,216378.407467,-0.1076295249266803,-0.09609111318780304,-0.009045959274672149,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216375.515319,0,-0.837616,100.8184,5,0
2018-10-15 17:45:52.151 -0500,1135,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643551.972339,38.66153432991231,-90.64846250237025,139.3367,0,168.75,3,5,-9999,1539643552.00982,1.827617645263672,23.14400100708008,-48.13775634765625,343.9389343261719,345.4540405273438,20,216379.251292125,-0.0139617919921875,0.059295654296875,-0.9924468994140625,216379.076243125,-0.1328416709664605,-0.06607409190930193,0.06112620492004372,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216376.551435,0,-0.8798943,100.8189,5,0
2018-10-15 17:45:52.768 -0500,1136,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643551.972339,38.66153432991231,-90.64846250237025,139.3367,0,168.75,3,5,-9999,1539643552.728989,1.752727508544922,23.14435195922852,-47.9132080078125,344.0213317871094,345.5364379882812,20,216379.846049125,0.0005950927734375,-0.1297760009765625,-0.9086761474609375,216379.745952125,0.0510629181089613,0.1129920660976639,0.0008314388923227382,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216376.551435,0,-0.8798943,100.8189,5,0
2018-10-15 17:45:53.339 -0500,1137,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643552.972298,38.66153432991231,-90.64846250237025,139.6393,0,168.75,3,5,-9999,1539643553.088423,2.126796722412109,22.84318923950195,-47.98492431640625,344.0666198730469,345.5817260742188,20,216380.4408095417,-0.12322998046875,-0.13739013671875,-0.93621826171875,216380.0798775417,0.09914282948092484,0.1567118501329497,-0.01021109225158182,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216377.58815,0,-0.9248123,100.8194,5,0
2018-10-15 17:45:53.934 -0500,1138,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643552.972298,38.66153432991231,-90.64846250237025,139.6393,0,168.75,3,5,-9999,1539643553.80833,1.902843475341797,23.21878433227539,-48.1375732421875,344.1518859863281,345.6669921875,20,216381.035503,-0.190277099609375,0.0054473876953125,-1.011138916015625,216380.7495865417,0.04401219912297651,0.02021419162202844,-0.03034725325367094,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216377.58815,0,-0.9248123,100.8194,5,0
2018-10-15 17:45:54.532 -0500,1139,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643553.972257,38.66153432991231,-90.64846250237025,139.2787,0,168.75,3,5,-9999,1539643554.526726,1.977474212646484,23.06863784790039,-47.98663330078125,344.1932678222656,345.7083740234375,20,216381.63023,-0.053802490234375,-0.010467529296875,-1.08624267578125,216381.418377,-0.1186238528548545,-0.02467924750565529,0.01332033282424933,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216378.624465,0,-0.9353828,100.8195,5,0
2018-10-15 17:45:55.123 -0500,1140,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643554.972215,38.66153432991231,-90.64846250237025,139.2441,0,168.75,3,5,-9999,1539643554.885983,1.977062225341797,22.9186897277832,-47.91107177734375,344.2667846679688,345.7818908691406,20,216382.2249032917,0.097137451171875,-0.039398193359375,-0.994598388671875,216382.0880622917,-0.01435417195941809,0.07785511762348546,0.03941371886873669,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216378.624465,0,-0.9353828,100.8195,5,0
2018-10-15 17:45:55.730 -0500,1141,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643554.972215,38.66153432991231,-90.64846250237025,139.2441,0,168.75,3,5,-9999,1539643555.60685,1.901653289794922,22.76893997192383,-47.83599853515625,344.3376770019531,345.852783203125,20,216382.8196292917,0.000946044921875,-0.140167236328125,-0.851959228515625,216382.7568852917,0.1442149667177529,0.08327917781564984,-0.02037557918408724,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216379.66091,0,-1.004082,100.8204,5,0
2018-10-15 17:45:56.312 -0500,1142,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643555.972175,38.66153432991231,-90.64846250237025,139.2596,0,168.75,3,5,-9999,1539643555.964829,1.976085662841797,22.54384231567383,-47.60980224609375,344.3696899414062,345.8847961425781,20,216383.414300125,-0.166656494140625,-0.098419189453125,-0.9183807373046875,216383.091729125,0.1111598112676894,0.04913692000861599,-0.01979634164699501,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216380.697536,0,-1.067497,100.8211,5,0
2018-10-15 17:45:56.924 -0500,1143,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643555.972175,38.66153432991231,-90.64846250237025,139.2596,0,168.75,3,5,-9999,1539643556.683537,1.976421356201172,22.76849746704102,-48.28558349609375,344.4984436035156,346.0135498046875,20,216384.008996125,-0.13116455078125,0.0486907958984375,-1.135116577148438,216383.760553125,-0.03302026803978347,-0.07991853483607884,0.005860285978719364,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216380.697536,0,-1.067497,100.8211,5,0
2018-10-15 17:45:57.502 -0500,1144,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1539643556.972134,38.66153432991231,-90.64846250237025,139.1917,0,168.75,3,5,-9999,1539643557.405855,2.201335906982422,22.69296646118164,-47.98394775390625,344.5445861816406,346.0596923828125,20,216384.603644625,0.073089599609375,-0.0995941162109375,-0.9244232177734375,216384.430243625,-0.08419423996620107,-0.07260682606326631,-0.00656495840315433,216361.79751525,stationary,2,2018-10-15 17:45:34.722 -0500,216381.73472,0,-1.109776,100.8216,5,0
